"tollgate_id","time_window","direction","volume_vehicle_model1","start_month","start_day","start_hour","start_minute"
"3","[2016-10-14 06:20:00,2016-10-14 06:40:00)","0","25","10","14","6","20"
"3","[2016-10-14 06:20:00,2016-10-14 06:40:00)","1","18","10","14","6","20"
"2","[2016-10-14 06:20:00,2016-10-14 06:40:00)","0","37","10","14","6","20"
"1","[2016-10-14 06:20:00,2016-10-14 06:40:00)","0","18","10","14","6","20"
"1","[2016-10-14 06:20:00,2016-10-14 06:40:00)","1","35","10","14","6","20"
"3","[2016-10-14 06:40:00,2016-10-14 07:00:00)","0","60","10","14","6","40"
"3","[2016-10-14 06:40:00,2016-10-14 07:00:00)","1","48","10","14","6","40"
"2","[2016-10-14 06:40:00,2016-10-14 07:00:00)","0","41","10","14","6","40"
"1","[2016-10-14 06:40:00,2016-10-14 07:00:00)","0","16","10","14","6","40"
"1","[2016-10-14 06:40:00,2016-10-14 07:00:00)","1","42","10","14","6","40"
"3","[2016-10-14 07:00:00,2016-10-14 07:20:00)","0","72","10","14","7","0"
"3","[2016-10-14 07:00:00,2016-10-14 07:20:00)","1","56","10","14","7","0"
"2","[2016-10-14 07:00:00,2016-10-14 07:20:00)","0","80","10","14","7","0"
"1","[2016-10-14 07:00:00,2016-10-14 07:20:00)","0","19","10","14","7","0"
"1","[2016-10-14 07:00:00,2016-10-14 07:20:00)","1","56","10","14","7","0"
"2","[2016-10-14 07:20:00,2016-10-14 07:40:00)","0","86","10","14","7","20"
"3","[2016-10-14 07:20:00,2016-10-14 07:40:00)","0","108","10","14","7","20"
"3","[2016-10-14 07:20:00,2016-10-14 07:40:00)","1","66","10","14","7","20"
"1","[2016-10-14 07:20:00,2016-10-14 07:40:00)","0","25","10","14","7","20"
"1","[2016-10-14 07:20:00,2016-10-14 07:40:00)","1","65","10","14","7","20"
"2","[2016-10-14 07:40:00,2016-10-14 08:00:00)","0","105","10","14","7","40"
"3","[2016-10-14 07:40:00,2016-10-14 08:00:00)","0","131","10","14","7","40"
"3","[2016-10-14 07:40:00,2016-10-14 08:00:00)","1","73","10","14","7","40"
"1","[2016-10-14 07:40:00,2016-10-14 08:00:00)","0","28","10","14","7","40"
"1","[2016-10-14 07:40:00,2016-10-14 08:00:00)","1","104","10","14","7","40"
"2","[2016-10-14 08:00:00,2016-10-14 08:20:00)","0","105","10","14","8","0"
"1","[2016-10-14 08:00:00,2016-10-14 08:20:00)","0","32","10","14","8","0"
"1","[2016-10-14 08:00:00,2016-10-14 08:20:00)","1","100","10","14","8","0"
"3","[2016-10-14 08:00:00,2016-10-14 08:20:00)","0","139","10","14","8","0"
"3","[2016-10-14 08:00:00,2016-10-14 08:20:00)","1","89","10","14","8","0"
"2","[2016-10-14 08:20:00,2016-10-14 08:40:00)","0","116","10","14","8","20"
"3","[2016-10-14 08:20:00,2016-10-14 08:40:00)","0","160","10","14","8","20"
"3","[2016-10-14 08:20:00,2016-10-14 08:40:00)","1","124","10","14","8","20"
"1","[2016-10-14 08:20:00,2016-10-14 08:40:00)","0","53","10","14","8","20"
"1","[2016-10-14 08:20:00,2016-10-14 08:40:00)","1","99","10","14","8","20"
"2","[2016-10-14 08:40:00,2016-10-14 09:00:00)","0","136","10","14","8","40"
"3","[2016-10-14 08:40:00,2016-10-14 09:00:00)","0","127","10","14","8","40"
"3","[2016-10-14 08:40:00,2016-10-14 09:00:00)","1","116","10","14","8","40"
"1","[2016-10-14 08:40:00,2016-10-14 09:00:00)","0","41","10","14","8","40"
"1","[2016-10-14 08:40:00,2016-10-14 09:00:00)","1","99","10","14","8","40"
"3","[2016-10-14 09:00:00,2016-10-14 09:20:00)","0","133","10","14","9","0"
"3","[2016-10-14 09:00:00,2016-10-14 09:20:00)","1","114","10","14","9","0"
"2","[2016-10-14 09:00:00,2016-10-14 09:20:00)","0","95","10","14","9","0"
"1","[2016-10-14 09:00:00,2016-10-14 09:20:00)","0","36","10","14","9","0"
"1","[2016-10-14 09:00:00,2016-10-14 09:20:00)","1","115","10","14","9","0"
"3","[2016-10-14 09:20:00,2016-10-14 09:40:00)","0","113","10","14","9","20"
"3","[2016-10-14 09:20:00,2016-10-14 09:40:00)","1","87","10","14","9","20"
"2","[2016-10-14 09:20:00,2016-10-14 09:40:00)","0","99","10","14","9","20"
"1","[2016-10-14 09:20:00,2016-10-14 09:40:00)","0","44","10","14","9","20"
"1","[2016-10-14 09:20:00,2016-10-14 09:40:00)","1","98","10","14","9","20"
"1","[2016-10-14 09:40:00,2016-10-14 10:00:00)","0","42","10","14","9","40"
"1","[2016-10-14 09:40:00,2016-10-14 10:00:00)","1","126","10","14","9","40"
"3","[2016-10-14 09:40:00,2016-10-14 10:00:00)","0","108","10","14","9","40"
"3","[2016-10-14 09:40:00,2016-10-14 10:00:00)","1","95","10","14","9","40"
"2","[2016-10-14 09:40:00,2016-10-14 10:00:00)","0","69","10","14","9","40"
"2","[2016-10-14 10:00:00,2016-10-14 10:20:00)","0","104","10","14","10","0"
"1","[2016-10-14 10:00:00,2016-10-14 10:20:00)","0","49","10","14","10","0"
"1","[2016-10-14 10:00:00,2016-10-14 10:20:00)","1","65","10","14","10","0"
"3","[2016-10-14 10:00:00,2016-10-14 10:20:00)","0","107","10","14","10","0"
"3","[2016-10-14 10:00:00,2016-10-14 10:20:00)","1","81","10","14","10","0"
"3","[2016-10-14 10:20:00,2016-10-14 10:40:00)","0","99","10","14","10","20"
"3","[2016-10-14 10:20:00,2016-10-14 10:40:00)","1","78","10","14","10","20"
"1","[2016-10-14 10:20:00,2016-10-14 10:40:00)","0","44","10","14","10","20"
"1","[2016-10-14 10:20:00,2016-10-14 10:40:00)","1","106","10","14","10","20"
"2","[2016-10-14 10:20:00,2016-10-14 10:40:00)","0","69","10","14","10","20"
"2","[2016-10-14 10:40:00,2016-10-14 11:00:00)","0","64","10","14","10","40"
"1","[2016-10-14 10:40:00,2016-10-14 11:00:00)","0","38","10","14","10","40"
"1","[2016-10-14 10:40:00,2016-10-14 11:00:00)","1","79","10","14","10","40"
"3","[2016-10-14 10:40:00,2016-10-14 11:00:00)","0","108","10","14","10","40"
"3","[2016-10-14 10:40:00,2016-10-14 11:00:00)","1","67","10","14","10","40"
"3","[2016-10-14 11:00:00,2016-10-14 11:20:00)","0","97","10","14","11","0"
"3","[2016-10-14 11:00:00,2016-10-14 11:20:00)","1","66","10","14","11","0"
"1","[2016-10-14 11:00:00,2016-10-14 11:20:00)","0","39","10","14","11","0"
"1","[2016-10-14 11:00:00,2016-10-14 11:20:00)","1","64","10","14","11","0"
"2","[2016-10-14 11:00:00,2016-10-14 11:20:00)","0","62","10","14","11","0"
"1","[2016-10-14 11:20:00,2016-10-14 11:40:00)","0","38","10","14","11","20"
"1","[2016-10-14 11:20:00,2016-10-14 11:40:00)","1","80","10","14","11","20"
"2","[2016-10-14 11:20:00,2016-10-14 11:40:00)","0","53","10","14","11","20"
"3","[2016-10-14 11:20:00,2016-10-14 11:40:00)","0","80","10","14","11","20"
"3","[2016-10-14 11:20:00,2016-10-14 11:40:00)","1","76","10","14","11","20"
"2","[2016-10-14 11:40:00,2016-10-14 12:00:00)","0","52","10","14","11","40"
"3","[2016-10-14 11:40:00,2016-10-14 12:00:00)","0","67","10","14","11","40"
"3","[2016-10-14 11:40:00,2016-10-14 12:00:00)","1","81","10","14","11","40"
"1","[2016-10-14 11:40:00,2016-10-14 12:00:00)","0","36","10","14","11","40"
"1","[2016-10-14 11:40:00,2016-10-14 12:00:00)","1","73","10","14","11","40"
"3","[2016-10-14 12:00:00,2016-10-14 12:20:00)","0","79","10","14","12","0"
"3","[2016-10-14 12:00:00,2016-10-14 12:20:00)","1","86","10","14","12","0"
"2","[2016-10-14 12:00:00,2016-10-14 12:20:00)","0","58","10","14","12","0"
"1","[2016-10-14 12:00:00,2016-10-14 12:20:00)","0","22","10","14","12","0"
"1","[2016-10-14 12:00:00,2016-10-14 12:20:00)","1","83","10","14","12","0"
"2","[2016-10-14 12:20:00,2016-10-14 12:40:00)","0","71","10","14","12","20"
"3","[2016-10-14 12:20:00,2016-10-14 12:40:00)","0","74","10","14","12","20"
"3","[2016-10-14 12:20:00,2016-10-14 12:40:00)","1","97","10","14","12","20"
"1","[2016-10-14 12:20:00,2016-10-14 12:40:00)","0","36","10","14","12","20"
"1","[2016-10-14 12:20:00,2016-10-14 12:40:00)","1","79","10","14","12","20"
"2","[2016-10-14 12:40:00,2016-10-14 13:00:00)","0","81","10","14","12","40"
"3","[2016-10-14 12:40:00,2016-10-14 13:00:00)","0","81","10","14","12","40"
"3","[2016-10-14 12:40:00,2016-10-14 13:00:00)","1","84","10","14","12","40"
"1","[2016-10-14 12:40:00,2016-10-14 13:00:00)","0","48","10","14","12","40"
"1","[2016-10-14 12:40:00,2016-10-14 13:00:00)","1","72","10","14","12","40"
"3","[2016-10-14 13:00:00,2016-10-14 13:20:00)","0","95","10","14","13","0"
"3","[2016-10-14 13:00:00,2016-10-14 13:20:00)","1","127","10","14","13","0"
"2","[2016-10-14 13:00:00,2016-10-14 13:20:00)","0","69","10","14","13","0"
"1","[2016-10-14 13:00:00,2016-10-14 13:20:00)","0","55","10","14","13","0"
"1","[2016-10-14 13:00:00,2016-10-14 13:20:00)","1","86","10","14","13","0"
"1","[2016-10-14 13:20:00,2016-10-14 13:40:00)","0","48","10","14","13","20"
"1","[2016-10-14 13:20:00,2016-10-14 13:40:00)","1","90","10","14","13","20"
"3","[2016-10-14 13:20:00,2016-10-14 13:40:00)","0","82","10","14","13","20"
"3","[2016-10-14 13:20:00,2016-10-14 13:40:00)","1","114","10","14","13","20"
"2","[2016-10-14 13:20:00,2016-10-14 13:40:00)","0","75","10","14","13","20"
"2","[2016-10-14 13:40:00,2016-10-14 14:00:00)","0","85","10","14","13","40"
"3","[2016-10-14 13:40:00,2016-10-14 14:00:00)","0","86","10","14","13","40"
"3","[2016-10-14 13:40:00,2016-10-14 14:00:00)","1","114","10","14","13","40"
"1","[2016-10-14 13:40:00,2016-10-14 14:00:00)","0","39","10","14","13","40"
"1","[2016-10-14 13:40:00,2016-10-14 14:00:00)","1","94","10","14","13","40"
"3","[2016-10-14 14:00:00,2016-10-14 14:20:00)","0","97","10","14","14","0"
"3","[2016-10-14 14:00:00,2016-10-14 14:20:00)","1","116","10","14","14","0"
"2","[2016-10-14 14:00:00,2016-10-14 14:20:00)","0","81","10","14","14","0"
"1","[2016-10-14 14:00:00,2016-10-14 14:20:00)","0","59","10","14","14","0"
"1","[2016-10-14 14:00:00,2016-10-14 14:20:00)","1","109","10","14","14","0"
"2","[2016-10-14 14:20:00,2016-10-14 14:40:00)","0","85","10","14","14","20"
"1","[2016-10-14 14:20:00,2016-10-14 14:40:00)","0","63","10","14","14","20"
"1","[2016-10-14 14:20:00,2016-10-14 14:40:00)","1","86","10","14","14","20"
"3","[2016-10-14 14:20:00,2016-10-14 14:40:00)","0","74","10","14","14","20"
"3","[2016-10-14 14:20:00,2016-10-14 14:40:00)","1","106","10","14","14","20"
"3","[2016-10-14 14:40:00,2016-10-14 15:00:00)","0","104","10","14","14","40"
"3","[2016-10-14 14:40:00,2016-10-14 15:00:00)","1","104","10","14","14","40"
"2","[2016-10-14 14:40:00,2016-10-14 15:00:00)","0","68","10","14","14","40"
"1","[2016-10-14 14:40:00,2016-10-14 15:00:00)","0","48","10","14","14","40"
"1","[2016-10-14 14:40:00,2016-10-14 15:00:00)","1","86","10","14","14","40"
"1","[2016-10-14 15:00:00,2016-10-14 15:20:00)","0","72","10","14","15","0"
"1","[2016-10-14 15:00:00,2016-10-14 15:20:00)","1","97","10","14","15","0"
"3","[2016-10-14 15:00:00,2016-10-14 15:20:00)","0","116","10","14","15","0"
"3","[2016-10-14 15:00:00,2016-10-14 15:20:00)","1","94","10","14","15","0"
"2","[2016-10-14 15:00:00,2016-10-14 15:20:00)","0","72","10","14","15","0"
"2","[2016-10-14 15:20:00,2016-10-14 15:40:00)","0","95","10","14","15","20"
"3","[2016-10-14 15:20:00,2016-10-14 15:40:00)","0","101","10","14","15","20"
"3","[2016-10-14 15:20:00,2016-10-14 15:40:00)","1","95","10","14","15","20"
"1","[2016-10-14 15:20:00,2016-10-14 15:40:00)","0","63","10","14","15","20"
"1","[2016-10-14 15:20:00,2016-10-14 15:40:00)","1","102","10","14","15","20"
"1","[2016-10-14 15:40:00,2016-10-14 16:00:00)","0","65","10","14","15","40"
"1","[2016-10-14 15:40:00,2016-10-14 16:00:00)","1","103","10","14","15","40"
"3","[2016-10-14 15:40:00,2016-10-14 16:00:00)","0","119","10","14","15","40"
"3","[2016-10-14 15:40:00,2016-10-14 16:00:00)","1","101","10","14","15","40"
"2","[2016-10-14 15:40:00,2016-10-14 16:00:00)","0","88","10","14","15","40"
"3","[2016-10-14 16:00:00,2016-10-14 16:20:00)","0","117","10","14","16","0"
"3","[2016-10-14 16:00:00,2016-10-14 16:20:00)","1","104","10","14","16","0"
"2","[2016-10-14 16:00:00,2016-10-14 16:20:00)","0","92","10","14","16","0"
"1","[2016-10-14 16:00:00,2016-10-14 16:20:00)","0","62","10","14","16","0"
"1","[2016-10-14 16:00:00,2016-10-14 16:20:00)","1","98","10","14","16","0"
"1","[2016-10-14 16:20:00,2016-10-14 16:40:00)","0","67","10","14","16","20"
"1","[2016-10-14 16:20:00,2016-10-14 16:40:00)","1","111","10","14","16","20"
"2","[2016-10-14 16:20:00,2016-10-14 16:40:00)","0","86","10","14","16","20"
"3","[2016-10-14 16:20:00,2016-10-14 16:40:00)","0","107","10","14","16","20"
"3","[2016-10-14 16:20:00,2016-10-14 16:40:00)","1","84","10","14","16","20"
"3","[2016-10-14 16:40:00,2016-10-14 17:00:00)","0","119","10","14","16","40"
"3","[2016-10-14 16:40:00,2016-10-14 17:00:00)","1","94","10","14","16","40"
"2","[2016-10-14 16:40:00,2016-10-14 17:00:00)","0","74","10","14","16","40"
"1","[2016-10-14 16:40:00,2016-10-14 17:00:00)","0","60","10","14","16","40"
"1","[2016-10-14 16:40:00,2016-10-14 17:00:00)","1","101","10","14","16","40"
"2","[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","80","10","14","17","0"
"3","[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","128","10","14","17","0"
"3","[2016-10-14 17:00:00,2016-10-14 17:20:00)","1","103","10","14","17","0"
"1","[2016-10-14 17:00:00,2016-10-14 17:20:00)","0","41","10","14","17","0"
"1","[2016-10-14 17:00:00,2016-10-14 17:20:00)","1","111","10","14","17","0"
"2","[2016-10-14 17:20:00,2016-10-14 17:40:00)","0","90","10","14","17","20"
"3","[2016-10-14 17:20:00,2016-10-14 17:40:00)","0","99","10","14","17","20"
"3","[2016-10-14 17:20:00,2016-10-14 17:40:00)","1","99","10","14","17","20"
"1","[2016-10-14 17:20:00,2016-10-14 17:40:00)","0","45","10","14","17","20"
"1","[2016-10-14 17:20:00,2016-10-14 17:40:00)","1","119","10","14","17","20"
"3","[2016-10-14 17:40:00,2016-10-14 18:00:00)","0","93","10","14","17","40"
"3","[2016-10-14 17:40:00,2016-10-14 18:00:00)","1","117","10","14","17","40"
"1","[2016-10-14 17:40:00,2016-10-14 18:00:00)","0","38","10","14","17","40"
"1","[2016-10-14 17:40:00,2016-10-14 18:00:00)","1","119","10","14","17","40"
"2","[2016-10-14 17:40:00,2016-10-14 18:00:00)","0","75","10","14","17","40"
"2","[2016-10-14 18:00:00,2016-10-14 18:20:00)","0","65","10","14","18","0"
"1","[2016-10-14 18:00:00,2016-10-14 18:20:00)","0","34","10","14","18","0"
"1","[2016-10-14 18:00:00,2016-10-14 18:20:00)","1","81","10","14","18","0"
"3","[2016-10-14 18:00:00,2016-10-14 18:20:00)","0","51","10","14","18","0"
"3","[2016-10-14 18:00:00,2016-10-14 18:20:00)","1","120","10","14","18","0"
"2","[2016-10-14 18:20:00,2016-10-14 18:40:00)","0","80","10","14","18","20"
"3","[2016-10-14 18:20:00,2016-10-14 18:40:00)","0","51","10","14","18","20"
"3","[2016-10-14 18:20:00,2016-10-14 18:40:00)","1","60","10","14","18","20"
"1","[2016-10-14 18:20:00,2016-10-14 18:40:00)","0","29","10","14","18","20"
"1","[2016-10-14 18:20:00,2016-10-14 18:40:00)","1","79","10","14","18","20"
"3","[2016-10-14 18:40:00,2016-10-14 19:00:00)","0","43","10","14","18","40"
"3","[2016-10-14 18:40:00,2016-10-14 19:00:00)","1","35","10","14","18","40"
"1","[2016-10-14 18:40:00,2016-10-14 19:00:00)","0","41","10","14","18","40"
"1","[2016-10-14 18:40:00,2016-10-14 19:00:00)","1","75","10","14","18","40"
"2","[2016-10-14 18:40:00,2016-10-14 19:00:00)","0","62","10","14","18","40"
"3","[2016-10-14 19:00:00,2016-10-14 19:20:00)","0","49","10","14","19","0"
"3","[2016-10-14 19:00:00,2016-10-14 19:20:00)","1","50","10","14","19","0"
"1","[2016-10-14 19:00:00,2016-10-14 19:20:00)","0","42","10","14","19","0"
"1","[2016-10-14 19:00:00,2016-10-14 19:20:00)","1","49","10","14","19","0"
"2","[2016-10-14 19:00:00,2016-10-14 19:20:00)","0","47","10","14","19","0"
"2","[2016-10-14 19:20:00,2016-10-14 19:40:00)","0","45","10","14","19","20"
"1","[2016-10-14 19:20:00,2016-10-14 19:40:00)","0","34","10","14","19","20"
"1","[2016-10-14 19:20:00,2016-10-14 19:40:00)","1","57","10","14","19","20"
"3","[2016-10-14 19:20:00,2016-10-14 19:40:00)","0","53","10","14","19","20"
"3","[2016-10-14 19:20:00,2016-10-14 19:40:00)","1","49","10","14","19","20"
"2","[2016-10-14 19:40:00,2016-10-14 20:00:00)","0","43","10","14","19","40"
"1","[2016-10-14 19:40:00,2016-10-14 20:00:00)","0","29","10","14","19","40"
"1","[2016-10-14 19:40:00,2016-10-14 20:00:00)","1","55","10","14","19","40"
"3","[2016-10-14 19:40:00,2016-10-14 20:00:00)","0","43","10","14","19","40"
"3","[2016-10-14 19:40:00,2016-10-14 20:00:00)","1","43","10","14","19","40"
"2","[2016-10-14 20:00:00,2016-10-14 20:20:00)","0","43","10","14","20","0"
"3","[2016-10-14 20:00:00,2016-10-14 20:20:00)","0","36","10","14","20","0"
"3","[2016-10-14 20:00:00,2016-10-14 20:20:00)","1","44","10","14","20","0"
"1","[2016-10-14 20:00:00,2016-10-14 20:20:00)","0","30","10","14","20","0"
"1","[2016-10-14 20:00:00,2016-10-14 20:20:00)","1","49","10","14","20","0"
"2","[2016-10-14 20:20:00,2016-10-14 20:40:00)","0","28","10","14","20","20"
"1","[2016-10-14 20:20:00,2016-10-14 20:40:00)","0","20","10","14","20","20"
"1","[2016-10-14 20:20:00,2016-10-14 20:40:00)","1","39","10","14","20","20"
"3","[2016-10-14 20:20:00,2016-10-14 20:40:00)","0","38","10","14","20","20"
"3","[2016-10-14 20:20:00,2016-10-14 20:40:00)","1","41","10","14","20","20"
"1","[2016-10-14 20:40:00,2016-10-14 21:00:00)","0","22","10","14","20","40"
"1","[2016-10-14 20:40:00,2016-10-14 21:00:00)","1","46","10","14","20","40"
"2","[2016-10-14 20:40:00,2016-10-14 21:00:00)","0","33","10","14","20","40"
"3","[2016-10-14 20:40:00,2016-10-14 21:00:00)","0","37","10","14","20","40"
"3","[2016-10-14 20:40:00,2016-10-14 21:00:00)","1","45","10","14","20","40"
"3","[2016-10-14 21:00:00,2016-10-14 21:20:00)","0","32","10","14","21","0"
"3","[2016-10-14 21:00:00,2016-10-14 21:20:00)","1","40","10","14","21","0"
"1","[2016-10-14 21:00:00,2016-10-14 21:20:00)","0","14","10","14","21","0"
"1","[2016-10-14 21:00:00,2016-10-14 21:20:00)","1","30","10","14","21","0"
"2","[2016-10-14 21:00:00,2016-10-14 21:20:00)","0","20","10","14","21","0"
"1","[2016-10-14 21:20:00,2016-10-14 21:40:00)","0","17","10","14","21","20"
"1","[2016-10-14 21:20:00,2016-10-14 21:40:00)","1","25","10","14","21","20"
"3","[2016-10-14 21:20:00,2016-10-14 21:40:00)","0","23","10","14","21","20"
"3","[2016-10-14 21:20:00,2016-10-14 21:40:00)","1","40","10","14","21","20"
"2","[2016-10-14 21:20:00,2016-10-14 21:40:00)","0","21","10","14","21","20"
"2","[2016-10-14 21:40:00,2016-10-14 22:00:00)","0","32","10","14","21","40"
"3","[2016-10-14 21:40:00,2016-10-14 22:00:00)","0","27","10","14","21","40"
"3","[2016-10-14 21:40:00,2016-10-14 22:00:00)","1","36","10","14","21","40"
"1","[2016-10-14 21:40:00,2016-10-14 22:00:00)","0","13","10","14","21","40"
"1","[2016-10-14 21:40:00,2016-10-14 22:00:00)","1","36","10","14","21","40"
"2","[2016-10-14 22:00:00,2016-10-14 22:20:00)","0","17","10","14","22","0"
"3","[2016-10-14 22:00:00,2016-10-14 22:20:00)","0","32","10","14","22","0"
"3","[2016-10-14 22:00:00,2016-10-14 22:20:00)","1","25","10","14","22","0"
"1","[2016-10-14 22:00:00,2016-10-14 22:20:00)","0","13","10","14","22","0"
"1","[2016-10-14 22:00:00,2016-10-14 22:20:00)","1","13","10","14","22","0"
"1","[2016-10-14 22:20:00,2016-10-14 22:40:00)","0","12","10","14","22","20"
"1","[2016-10-14 22:20:00,2016-10-14 22:40:00)","1","29","10","14","22","20"
"2","[2016-10-14 22:20:00,2016-10-14 22:40:00)","0","23","10","14","22","20"
"3","[2016-10-14 22:20:00,2016-10-14 22:40:00)","0","20","10","14","22","20"
"3","[2016-10-14 22:20:00,2016-10-14 22:40:00)","1","31","10","14","22","20"
"3","[2016-10-14 22:40:00,2016-10-14 23:00:00)","0","17","10","14","22","40"
"3","[2016-10-14 22:40:00,2016-10-14 23:00:00)","1","28","10","14","22","40"
"2","[2016-10-14 22:40:00,2016-10-14 23:00:00)","0","17","10","14","22","40"
"1","[2016-10-14 22:40:00,2016-10-14 23:00:00)","0","9","10","14","22","40"
"1","[2016-10-14 22:40:00,2016-10-14 23:00:00)","1","23","10","14","22","40"
"2","[2016-10-14 23:00:00,2016-10-14 23:20:00)","0","5","10","14","23","0"
"1","[2016-10-14 23:00:00,2016-10-14 23:20:00)","0","8","10","14","23","0"
"1","[2016-10-14 23:00:00,2016-10-14 23:20:00)","1","11","10","14","23","0"
"3","[2016-10-14 23:00:00,2016-10-14 23:20:00)","0","16","10","14","23","0"
"3","[2016-10-14 23:00:00,2016-10-14 23:20:00)","1","17","10","14","23","0"
"2","[2016-10-14 23:20:00,2016-10-14 23:40:00)","0","9","10","14","23","20"
"1","[2016-10-14 23:20:00,2016-10-14 23:40:00)","0","14","10","14","23","20"
"1","[2016-10-14 23:20:00,2016-10-14 23:40:00)","1","15","10","14","23","20"
"3","[2016-10-14 23:20:00,2016-10-14 23:40:00)","0","11","10","14","23","20"
"3","[2016-10-14 23:20:00,2016-10-14 23:40:00)","1","20","10","14","23","20"
"2","[2016-10-14 23:40:00,2016-10-15 00:00:00)","0","6","10","14","23","40"
"1","[2016-10-14 23:40:00,2016-10-15 00:00:00)","0","4","10","14","23","40"
"1","[2016-10-14 23:40:00,2016-10-15 00:00:00)","1","12","10","14","23","40"
"3","[2016-10-14 23:40:00,2016-10-15 00:00:00)","0","6","10","14","23","40"
"3","[2016-10-14 23:40:00,2016-10-15 00:00:00)","1","11","10","14","23","40"
"2","[2016-10-15 00:00:00,2016-10-15 00:20:00)","0","3","10","15","0","0"
"1","[2016-10-15 00:00:00,2016-10-15 00:20:00)","0","7","10","15","0","0"
"1","[2016-10-15 00:00:00,2016-10-15 00:20:00)","1","92","10","15","0","0"
"3","[2016-10-15 00:00:00,2016-10-15 00:20:00)","0","13","10","15","0","0"
"3","[2016-10-15 00:00:00,2016-10-15 00:20:00)","1","158","10","15","0","0"
"3","[2016-10-15 00:20:00,2016-10-15 00:40:00)","0","15","10","15","0","20"
"3","[2016-10-15 00:20:00,2016-10-15 00:40:00)","1","89","10","15","0","20"
"1","[2016-10-15 00:20:00,2016-10-15 00:40:00)","0","8","10","15","0","20"
"1","[2016-10-15 00:20:00,2016-10-15 00:40:00)","1","63","10","15","0","20"
"2","[2016-10-15 00:20:00,2016-10-15 00:40:00)","0","1","10","15","0","20"
"3","[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","15","10","15","0","40"
"3","[2016-10-15 00:40:00,2016-10-15 01:00:00)","1","75","10","15","0","40"
"1","[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","8","10","15","0","40"
"1","[2016-10-15 00:40:00,2016-10-15 01:00:00)","1","39","10","15","0","40"
"2","[2016-10-15 00:40:00,2016-10-15 01:00:00)","0","1","10","15","0","40"
"3","[2016-10-15 01:00:00,2016-10-15 01:20:00)","0","22","10","15","1","0"
"3","[2016-10-15 01:00:00,2016-10-15 01:20:00)","1","8","10","15","1","0"
"1","[2016-10-15 01:00:00,2016-10-15 01:20:00)","0","7","10","15","1","0"
"1","[2016-10-15 01:00:00,2016-10-15 01:20:00)","1","10","10","15","1","0"
"2","[2016-10-15 01:00:00,2016-10-15 01:20:00)","0","1","10","15","1","0"
"3","[2016-10-15 01:20:00,2016-10-15 01:40:00)","0","20","10","15","1","20"
"3","[2016-10-15 01:20:00,2016-10-15 01:40:00)","1","7","10","15","1","20"
"1","[2016-10-15 01:20:00,2016-10-15 01:40:00)","0","7","10","15","1","20"
"1","[2016-10-15 01:20:00,2016-10-15 01:40:00)","1","8","10","15","1","20"
"2","[2016-10-15 01:20:00,2016-10-15 01:40:00)","0","1","10","15","1","20"
"3","[2016-10-15 01:40:00,2016-10-15 02:00:00)","0","12","10","15","1","40"
"3","[2016-10-15 01:40:00,2016-10-15 02:00:00)","1","5","10","15","1","40"
"2","[2016-10-15 01:40:00,2016-10-15 02:00:00)","0","2","10","15","1","40"
"1","[2016-10-15 01:40:00,2016-10-15 02:00:00)","0","6","10","15","1","40"
"1","[2016-10-15 01:40:00,2016-10-15 02:00:00)","1","9","10","15","1","40"
"1","[2016-10-15 02:00:00,2016-10-15 02:20:00)","0","4","10","15","2","0"
"1","[2016-10-15 02:00:00,2016-10-15 02:20:00)","1","8","10","15","2","0"
"3","[2016-10-15 02:00:00,2016-10-15 02:20:00)","0","11","10","15","2","0"
"3","[2016-10-15 02:00:00,2016-10-15 02:20:00)","1","6","10","15","2","0"
"3","[2016-10-15 02:20:00,2016-10-15 02:40:00)","0","17","10","15","2","20"
"3","[2016-10-15 02:20:00,2016-10-15 02:40:00)","1","4","10","15","2","20"
"1","[2016-10-15 02:20:00,2016-10-15 02:40:00)","0","3","10","15","2","20"
"1","[2016-10-15 02:20:00,2016-10-15 02:40:00)","1","3","10","15","2","20"
"2","[2016-10-15 02:20:00,2016-10-15 02:40:00)","0","1","10","15","2","20"
"3","[2016-10-15 02:40:00,2016-10-15 03:00:00)","0","11","10","15","2","40"
"3","[2016-10-15 02:40:00,2016-10-15 03:00:00)","1","2","10","15","2","40"
"1","[2016-10-15 02:40:00,2016-10-15 03:00:00)","0","1","10","15","2","40"
"1","[2016-10-15 02:40:00,2016-10-15 03:00:00)","1","11","10","15","2","40"
"1","[2016-10-15 03:00:00,2016-10-15 03:20:00)","0","4","10","15","3","0"
"1","[2016-10-15 03:00:00,2016-10-15 03:20:00)","1","7","10","15","3","0"
"3","[2016-10-15 03:00:00,2016-10-15 03:20:00)","0","6","10","15","3","0"
"3","[2016-10-15 03:00:00,2016-10-15 03:20:00)","1","3","10","15","3","0"
"2","[2016-10-15 03:00:00,2016-10-15 03:20:00)","0","1","10","15","3","0"
"1","[2016-10-15 03:20:00,2016-10-15 03:40:00)","0","5","10","15","3","20"
"1","[2016-10-15 03:20:00,2016-10-15 03:40:00)","1","8","10","15","3","20"
"3","[2016-10-15 03:20:00,2016-10-15 03:40:00)","0","14","10","15","3","20"
"3","[2016-10-15 03:20:00,2016-10-15 03:40:00)","1","2","10","15","3","20"
