,tollgate_id,time_window,direction,volume,vehicle_typeNa,vehicle_type0,vehicle_type1,start_month_x_x,start_day_x_x,start_hour_x_x,start_minute_x_x
8229,3,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",0,49,49.0,0.0,0.0,10,12,19,0
8230,3,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,51,0.0,49.0,2.0,10,12,19,0
8231,1,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",0,18,18.0,0.0,0.0,10,12,19,0
8232,1,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,39,0.0,35.0,4.0,10,12,19,0
8233,3,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",0,40,40.0,0.0,0.0,10,12,19,20
8234,3,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,58,0.0,50.0,8.0,10,12,19,20
8235,2,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",0,46,46.0,0.0,0.0,10,12,19,20
8236,1,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",0,17,17.0,0.0,0.0,10,12,19,20
8237,1,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,50,0.0,40.0,10.0,10,12,19,20
8238,3,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",0,60,60.0,0.0,0.0,10,12,19,40
8239,3,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,72,0.0,61.0,11.0,10,12,19,40
8240,2,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",0,22,22.0,0.0,0.0,10,12,19,40
8241,1,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",0,24,24.0,0.0,0.0,10,12,19,40
8242,1,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,38,0.0,33.0,5.0,10,12,19,40
8243,2,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",0,31,31.0,0.0,0.0,10,12,20,0
8244,3,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",0,34,34.0,0.0,0.0,10,12,20,0
8245,3,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",1,65,0.0,61.0,4.0,10,12,20,0
8246,1,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",0,15,15.0,0.0,0.0,10,12,20,0
8247,1,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",1,41,0.0,34.0,7.0,10,12,20,0
8248,2,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",0,31,31.0,0.0,0.0,10,12,20,20
8249,3,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",0,30,30.0,0.0,0.0,10,12,20,20
8250,3,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",1,53,0.0,46.0,7.0,10,12,20,20
8251,1,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",0,18,18.0,0.0,0.0,10,12,20,20
8252,1,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",1,41,0.0,32.0,9.0,10,12,20,20
8253,3,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",0,38,38.0,0.0,0.0,10,12,20,40
8254,3,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",1,38,0.0,33.0,5.0,10,12,20,40
8255,2,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",0,33,33.0,0.0,0.0,10,12,20,40
8256,1,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",0,16,16.0,0.0,0.0,10,12,20,40
8257,1,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",1,42,0.0,31.0,11.0,10,12,20,40
8258,2,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",0,36,36.0,0.0,0.0,10,12,21,0
8259,3,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",0,41,41.0,0.0,0.0,10,12,21,0
8260,3,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",1,28,0.0,25.0,3.0,10,12,21,0
8261,1,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",0,22,22.0,0.0,0.0,10,12,21,0
8262,1,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",1,29,0.0,21.0,8.0,10,12,21,0
8263,3,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",0,33,33.0,0.0,0.0,10,12,21,20
8264,3,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",1,38,0.0,32.0,6.0,10,12,21,20
8265,2,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",0,15,15.0,0.0,0.0,10,12,21,20
8266,1,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",0,16,16.0,0.0,0.0,10,12,21,20
8267,1,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",1,31,0.0,26.0,5.0,10,12,21,20
8268,1,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",0,10,10.0,0.0,0.0,10,12,21,40
8269,1,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",1,38,0.0,29.0,9.0,10,12,21,40
8270,2,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",0,26,26.0,0.0,0.0,10,12,21,40
8271,3,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",0,24,24.0,0.0,0.0,10,12,21,40
8272,3,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",1,44,0.0,35.0,9.0,10,12,21,40
8273,2,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",0,22,22.0,0.0,0.0,10,12,22,0
8274,1,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",0,8,8.0,0.0,0.0,10,12,22,0
8275,1,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",1,26,0.0,23.0,3.0,10,12,22,0
8276,3,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",0,26,26.0,0.0,0.0,10,12,22,0
8277,3,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",1,26,0.0,22.0,4.0,10,12,22,0
8278,3,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",0,22,22.0,0.0,0.0,10,12,22,20
8279,3,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",1,31,0.0,26.0,5.0,10,12,22,20
8280,2,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",0,12,12.0,0.0,0.0,10,12,22,20
8281,1,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",0,7,7.0,0.0,0.0,10,12,22,20
8282,1,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",1,33,0.0,25.0,8.0,10,12,22,20
8283,3,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",0,10,10.0,0.0,0.0,10,12,22,40
8284,3,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",1,25,0.0,22.0,3.0,10,12,22,40
8285,1,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",0,10,10.0,0.0,0.0,10,12,22,40
8286,1,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",1,24,0.0,16.0,8.0,10,12,22,40
8287,2,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",0,15,15.0,0.0,0.0,10,12,22,40
8288,3,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",0,11,11.0,0.0,0.0,10,12,23,0
8289,3,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",1,21,0.0,18.0,3.0,10,12,23,0
8290,2,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",0,14,14.0,0.0,0.0,10,12,23,0
8291,1,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",0,7,7.0,0.0,0.0,10,12,23,0
8292,1,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",1,13,0.0,9.0,4.0,10,12,23,0
8293,3,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",0,9,9.0,0.0,0.0,10,12,23,20
8294,3,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",1,12,0.0,9.0,3.0,10,12,23,20
8295,2,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",0,9,9.0,0.0,0.0,10,12,23,20
8296,1,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",0,4,4.0,0.0,0.0,10,12,23,20
8297,1,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",1,18,0.0,12.0,6.0,10,12,23,20
8298,3,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",0,13,13.0,0.0,0.0,10,12,23,40
8299,3,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",1,11,0.0,9.0,2.0,10,12,23,40
8300,2,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",0,6,6.0,0.0,0.0,10,12,23,40
8301,1,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",0,3,3.0,0.0,0.0,10,12,23,40
8302,1,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",1,11,0.0,8.0,3.0,10,12,23,40
8303,3,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",0,13,13.0,0.0,0.0,10,13,0,0
8304,3,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",1,107,0.0,90.0,17.0,10,13,0,0
8305,2,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",0,7,7.0,0.0,0.0,10,13,0,0
8306,1,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",0,5,5.0,0.0,0.0,10,13,0,0
8307,1,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",1,123,0.0,82.0,41.0,10,13,0,0
8308,3,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",0,14,14.0,0.0,0.0,10,13,0,20
8309,3,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",1,105,0.0,86.0,19.0,10,13,0,20
8310,2,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",0,2,2.0,0.0,0.0,10,13,0,20
8311,1,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",0,11,11.0,0.0,0.0,10,13,0,20
8312,1,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",1,54,0.0,37.0,17.0,10,13,0,20
8313,1,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",0,7,7.0,0.0,0.0,10,13,0,40
8314,1,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",1,38,0.0,27.0,11.0,10,13,0,40
8315,3,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",0,13,13.0,0.0,0.0,10,13,0,40
8316,3,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",1,93,0.0,71.0,22.0,10,13,0,40
8317,3,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",0,17,17.0,0.0,0.0,10,13,1,0
8318,3,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",1,8,0.0,7.0,1.0,10,13,1,0
8319,1,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",0,10,10.0,0.0,0.0,10,13,1,0
8320,1,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",1,5,0.0,5.0,0.0,10,13,1,0
8321,3,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,22,22.0,0.0,0.0,10,13,1,20
8322,3,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",1,8,0.0,8.0,0.0,10,13,1,20
8323,1,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,11,11.0,0.0,0.0,10,13,1,20
8324,1,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",1,7,0.0,4.0,3.0,10,13,1,20
8325,2,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",0,3,3.0,0.0,0.0,10,13,1,20
8326,3,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",0,13,13.0,0.0,0.0,10,13,1,40
8327,3,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",1,5,0.0,3.0,2.0,10,13,1,40
8328,1,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",0,10,10.0,0.0,0.0,10,13,1,40
8329,1,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",1,10,0.0,5.0,5.0,10,13,1,40
8330,2,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",0,1,1.0,0.0,0.0,10,13,1,40
8331,3,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",0,17,17.0,0.0,0.0,10,13,2,0
8332,3,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",1,6,0.0,3.0,3.0,10,13,2,0
8333,1,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",0,7,7.0,0.0,0.0,10,13,2,0
8334,1,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",1,7,0.0,4.0,3.0,10,13,2,0
8335,1,"[2016-10-13 02:20:00,2016-10-13 02:40:00)",0,8,8.0,0.0,0.0,10,13,2,20
8336,1,"[2016-10-13 02:20:00,2016-10-13 02:40:00)",1,4,0.0,3.0,1.0,10,13,2,20
8337,3,"[2016-10-13 02:20:00,2016-10-13 02:40:00)",0,11,11.0,0.0,0.0,10,13,2,20
8338,3,"[2016-10-13 02:20:00,2016-10-13 02:40:00)",1,6,0.0,4.0,2.0,10,13,2,20
8339,1,"[2016-10-13 02:40:00,2016-10-13 03:00:00)",0,7,7.0,0.0,0.0,10,13,2,40
8340,1,"[2016-10-13 02:40:00,2016-10-13 03:00:00)",1,15,0.0,8.0,7.0,10,13,2,40
8341,3,"[2016-10-13 02:40:00,2016-10-13 03:00:00)",0,13,13.0,0.0,0.0,10,13,2,40
8342,3,"[2016-10-13 02:40:00,2016-10-13 03:00:00)",1,9,0.0,6.0,3.0,10,13,2,40
8343,3,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",0,11,11.0,0.0,0.0,10,13,3,0
8344,3,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",1,11,0.0,4.0,7.0,10,13,3,0
8345,2,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",0,1,1.0,0.0,0.0,10,13,3,0
8346,1,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",0,8,8.0,0.0,0.0,10,13,3,0
8347,1,"[2016-10-13 03:00:00,2016-10-13 03:20:00)",1,12,0.0,3.0,9.0,10,13,3,0
8348,1,"[2016-10-13 03:20:00,2016-10-13 03:40:00)",0,8,8.0,0.0,0.0,10,13,3,20
8349,1,"[2016-10-13 03:20:00,2016-10-13 03:40:00)",1,7,0.0,1.0,6.0,10,13,3,20
8350,3,"[2016-10-13 03:20:00,2016-10-13 03:40:00)",0,10,10.0,0.0,0.0,10,13,3,20
8351,3,"[2016-10-13 03:20:00,2016-10-13 03:40:00)",1,8,0.0,3.0,5.0,10,13,3,20
8352,3,"[2016-10-13 03:40:00,2016-10-13 04:00:00)",0,13,13.0,0.0,0.0,10,13,3,40
8353,3,"[2016-10-13 03:40:00,2016-10-13 04:00:00)",1,7,0.0,2.0,5.0,10,13,3,40
8354,1,"[2016-10-13 03:40:00,2016-10-13 04:00:00)",0,11,11.0,0.0,0.0,10,13,3,40
8355,1,"[2016-10-13 03:40:00,2016-10-13 04:00:00)",1,13,0.0,4.0,9.0,10,13,3,40
8356,1,"[2016-10-13 04:00:00,2016-10-13 04:20:00)",0,10,10.0,0.0,0.0,10,13,4,0
8357,1,"[2016-10-13 04:00:00,2016-10-13 04:20:00)",1,14,0.0,3.0,11.0,10,13,4,0
8358,3,"[2016-10-13 04:00:00,2016-10-13 04:20:00)",0,16,16.0,0.0,0.0,10,13,4,0
8359,3,"[2016-10-13 04:00:00,2016-10-13 04:20:00)",1,2,0.0,1.0,1.0,10,13,4,0
8360,1,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,10,10.0,0.0,0.0,10,13,4,20
8361,1,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",1,19,0.0,9.0,10.0,10,13,4,20
8362,3,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,10,10.0,0.0,0.0,10,13,4,20
8363,3,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",1,5,0.0,0.0,5.0,10,13,4,20
8364,2,"[2016-10-13 04:20:00,2016-10-13 04:40:00)",0,2,2.0,0.0,0.0,10,13,4,20
8365,3,"[2016-10-13 04:40:00,2016-10-13 05:00:00)",0,10,10.0,0.0,0.0,10,13,4,40
8366,3,"[2016-10-13 04:40:00,2016-10-13 05:00:00)",1,4,0.0,2.0,2.0,10,13,4,40
8367,1,"[2016-10-13 04:40:00,2016-10-13 05:00:00)",0,12,12.0,0.0,0.0,10,13,4,40
8368,1,"[2016-10-13 04:40:00,2016-10-13 05:00:00)",1,30,0.0,16.0,14.0,10,13,4,40
8369,1,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0,7,7.0,0.0,0.0,10,13,5,0
8370,1,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",1,31,0.0,8.0,23.0,10,13,5,0
8371,2,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0,19,19.0,0.0,0.0,10,13,5,0
8372,3,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0,12,12.0,0.0,0.0,10,13,5,0
8373,3,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",1,10,0.0,1.0,9.0,10,13,5,0
8374,2,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0,21,21.0,0.0,0.0,10,13,5,20
8375,3,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0,16,16.0,0.0,0.0,10,13,5,20
8376,3,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",1,9,0.0,1.0,8.0,10,13,5,20
8377,1,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0,2,2.0,0.0,0.0,10,13,5,20
8378,1,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",1,40,0.0,12.0,28.0,10,13,5,20
8379,2,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0,14,14.0,0.0,0.0,10,13,5,40
8380,3,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0,20,20.0,0.0,0.0,10,13,5,40
8381,3,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",1,19,0.0,5.0,14.0,10,13,5,40
8382,1,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0,4,4.0,0.0,0.0,10,13,5,40
8383,1,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",1,34,0.0,7.0,27.0,10,13,5,40
8384,1,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0,17,17.0,0.0,0.0,10,13,6,0
8385,1,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",1,39,0.0,17.0,22.0,10,13,6,0
8386,3,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0,31,31.0,0.0,0.0,10,13,6,0
8387,3,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",1,29,0.0,8.0,21.0,10,13,6,0
8388,2,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0,23,23.0,0.0,0.0,10,13,6,0
8389,3,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0,38,38.0,0.0,0.0,10,13,6,20
8390,3,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",1,31,0.0,24.0,7.0,10,13,6,20
8391,2,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0,54,54.0,0.0,0.0,10,13,6,20
8392,1,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0,18,18.0,0.0,0.0,10,13,6,20
8393,1,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",1,46,0.0,28.0,18.0,10,13,6,20
8394,3,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0,72,72.0,0.0,0.0,10,13,6,40
8395,3,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",1,55,0.0,40.0,15.0,10,13,6,40
8396,2,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0,66,66.0,0.0,0.0,10,13,6,40
8397,1,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0,32,32.0,0.0,0.0,10,13,6,40
8398,1,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",1,76,0.0,51.0,25.0,10,13,6,40
8399,2,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0,91,91.0,0.0,0.0,10,13,7,0
8400,3,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0,110,110.0,0.0,0.0,10,13,7,0
8401,3,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",1,75,0.0,55.0,20.0,10,13,7,0
8402,1,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0,32,32.0,0.0,0.0,10,13,7,0
8403,1,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",1,81,0.0,56.0,25.0,10,13,7,0
8404,3,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0,134,134.0,0.0,0.0,10,13,7,20
8405,3,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",1,71,0.0,62.0,9.0,10,13,7,20
8406,2,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0,107,107.0,0.0,0.0,10,13,7,20
8407,1,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0,44,44.0,0.0,0.0,10,13,7,20
8408,1,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",1,95,0.0,74.0,21.0,10,13,7,20
8409,2,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0,145,145.0,0.0,0.0,10,13,7,40
8410,3,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0,145,145.0,0.0,0.0,10,13,7,40
8411,3,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",1,87,0.0,73.0,14.0,10,13,7,40
8412,1,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0,49,49.0,0.0,0.0,10,13,7,40
8413,1,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",1,105,0.0,89.0,16.0,10,13,7,40
8414,3,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0,162,162.0,0.0,0.0,10,13,8,0
8415,3,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1,119,0.0,107.0,12.0,10,13,8,0
8416,1,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0,51,51.0,0.0,0.0,10,13,8,0
8417,1,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1,107,0.0,87.0,20.0,10,13,8,0
8418,2,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0,112,112.0,0.0,0.0,10,13,8,0
8419,1,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0,59,59.0,0.0,0.0,10,13,8,20
8420,1,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1,114,0.0,103.0,11.0,10,13,8,20
8421,2,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0,121,121.0,0.0,0.0,10,13,8,20
8422,3,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0,157,157.0,0.0,0.0,10,13,8,20
8423,3,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1,115,0.0,96.0,19.0,10,13,8,20
8424,3,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0,148,148.0,0.0,0.0,10,13,8,40
8425,3,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1,131,0.0,114.0,17.0,10,13,8,40
8426,1,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0,42,42.0,0.0,0.0,10,13,8,40
8427,1,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1,130,0.0,100.0,30.0,10,13,8,40
8428,2,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0,121,121.0,0.0,0.0,10,13,8,40
8429,3,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0,148,148.0,0.0,0.0,10,13,9,0
8430,3,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1,112,0.0,101.0,11.0,10,13,9,0
8431,1,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0,65,65.0,0.0,0.0,10,13,9,0
8432,1,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1,122,0.0,82.0,40.0,10,13,9,0
8433,2,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0,127,127.0,0.0,0.0,10,13,9,0
8434,3,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0,140,140.0,0.0,0.0,10,13,9,20
8435,3,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1,118,0.0,96.0,22.0,10,13,9,20
8436,2,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0,101,101.0,0.0,0.0,10,13,9,20
8437,1,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0,46,46.0,0.0,0.0,10,13,9,20
8438,1,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1,98,0.0,71.0,27.0,10,13,9,20
8439,3,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0,131,131.0,0.0,0.0,10,13,9,40
8440,3,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1,94,0.0,82.0,12.0,10,13,9,40
8441,2,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0,77,77.0,0.0,0.0,10,13,9,40
8442,1,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0,59,59.0,0.0,0.0,10,13,9,40
8443,1,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1,114,0.0,93.0,21.0,10,13,9,40
8444,3,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0,142,142.0,0.0,0.0,10,13,10,0
8445,3,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",1,81,0.0,67.0,14.0,10,13,10,0
8446,1,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0,56,56.0,0.0,0.0,10,13,10,0
8447,1,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",1,84,0.0,57.0,27.0,10,13,10,0
8448,2,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0,69,69.0,0.0,0.0,10,13,10,0
8449,1,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0,44,44.0,0.0,0.0,10,13,10,20
8450,1,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",1,101,0.0,73.0,28.0,10,13,10,20
8451,3,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0,116,116.0,0.0,0.0,10,13,10,20
8452,3,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",1,97,0.0,73.0,24.0,10,13,10,20
8453,2,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0,75,75.0,0.0,0.0,10,13,10,20
8454,3,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",0,100,100.0,0.0,0.0,10,13,10,40
8455,3,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",1,93,0.0,78.0,15.0,10,13,10,40
8456,1,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",0,34,34.0,0.0,0.0,10,13,10,40
8457,1,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",1,99,0.0,64.0,35.0,10,13,10,40
8458,2,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",0,76,76.0,0.0,0.0,10,13,10,40
8459,3,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",0,99,99.0,0.0,0.0,10,13,11,0
8460,3,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",1,70,0.0,58.0,12.0,10,13,11,0
8461,2,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",0,77,77.0,0.0,0.0,10,13,11,0
8462,1,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",0,28,28.0,0.0,0.0,10,13,11,0
8463,1,"[2016-10-13 11:00:00,2016-10-13 11:20:00)",1,69,0.0,49.0,20.0,10,13,11,0
8464,3,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",0,106,106.0,0.0,0.0,10,13,11,20
8465,3,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",1,71,0.0,60.0,11.0,10,13,11,20
8466,2,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",0,65,65.0,0.0,0.0,10,13,11,20
8467,1,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",0,34,34.0,0.0,0.0,10,13,11,20
8468,1,"[2016-10-13 11:20:00,2016-10-13 11:40:00)",1,72,0.0,47.0,25.0,10,13,11,20
