"intersection_id","tollgate_id","time_window","avg_travel_time","start_month","start_day","start_hour","start_minute"
"A","3","[2016-10-10 00:00:00,2016-10-10 00:20:00)","78.85","10","10","0","0"
"A","3","[2016-10-10 00:20:00,2016-10-10 00:40:00)","91.54","10","10","0","20"
"A","3","[2016-10-10 01:00:00,2016-10-10 01:20:00)","94.77","10","10","1","0"
"A","3","[2016-10-10 01:20:00,2016-10-10 01:40:00)","85.93","10","10","1","20"
"A","3","[2016-10-10 02:00:00,2016-10-10 02:20:00)","94.52","10","10","2","0"
"A","3","[2016-10-10 03:40:00,2016-10-10 04:00:00)","130.99","10","10","3","40"
"A","3","[2016-10-10 04:00:00,2016-10-10 04:20:00)","86.64","10","10","4","0"
"A","3","[2016-10-10 04:20:00,2016-10-10 04:40:00)","94.07","10","10","4","20"
"A","3","[2016-10-10 04:40:00,2016-10-10 05:00:00)","95.06","10","10","4","40"
"A","3","[2016-10-10 05:20:00,2016-10-10 05:40:00)","108.86","10","10","5","20"
"A","3","[2016-10-10 05:40:00,2016-10-10 06:00:00)","175.77","10","10","5","40"
"A","3","[2016-10-10 06:00:00,2016-10-10 06:20:00)","94.29","10","10","6","0"
"A","3","[2016-10-10 06:20:00,2016-10-10 06:40:00)","125.85","10","10","6","20"
"A","3","[2016-10-10 06:40:00,2016-10-10 07:00:00)","104.37","10","10","6","40"
"A","3","[2016-10-10 07:00:00,2016-10-10 07:20:00)","173.17","10","10","7","0"
"A","3","[2016-10-10 07:20:00,2016-10-10 07:40:00)","158.96","10","10","7","20"
"A","3","[2016-10-10 07:40:00,2016-10-10 08:00:00)","151.5","10","10","7","40"
"A","3","[2016-10-10 08:00:00,2016-10-10 08:20:00)","146.38","10","10","8","0"
"A","3","[2016-10-10 08:20:00,2016-10-10 08:40:00)","144.4","10","10","8","20"
"A","3","[2016-10-10 08:40:00,2016-10-10 09:00:00)","144.99","10","10","8","40"
"A","3","[2016-10-10 09:00:00,2016-10-10 09:20:00)","202.23","10","10","9","0"
"A","3","[2016-10-10 09:20:00,2016-10-10 09:40:00)","167.24","10","10","9","20"
"A","3","[2016-10-10 09:40:00,2016-10-10 10:00:00)","103.07","10","10","9","40"
"A","3","[2016-10-10 10:00:00,2016-10-10 10:20:00)","145.04","10","10","10","0"
"A","3","[2016-10-10 10:20:00,2016-10-10 10:40:00)","117.92","10","10","10","20"
"A","3","[2016-10-10 10:40:00,2016-10-10 11:00:00)","104.88","10","10","10","40"
"A","3","[2016-10-10 11:00:00,2016-10-10 11:20:00)","105.09","10","10","11","0"
"A","3","[2016-10-10 11:20:00,2016-10-10 11:40:00)","128.18","10","10","11","20"
"A","3","[2016-10-10 11:40:00,2016-10-10 12:00:00)","86.02","10","10","11","40"
"A","3","[2016-10-10 12:00:00,2016-10-10 12:20:00)","125.69","10","10","12","0"
"A","3","[2016-10-10 12:20:00,2016-10-10 12:40:00)","95.99","10","10","12","20"
"A","3","[2016-10-10 12:40:00,2016-10-10 13:00:00)","96.74","10","10","12","40"
"A","3","[2016-10-10 13:00:00,2016-10-10 13:20:00)","138.25","10","10","13","0"
"A","3","[2016-10-10 13:20:00,2016-10-10 13:40:00)","105.21","10","10","13","20"
"A","3","[2016-10-10 13:40:00,2016-10-10 14:00:00)","110.06","10","10","13","40"
"A","3","[2016-10-10 14:00:00,2016-10-10 14:20:00)","130.24","10","10","14","0"
"A","3","[2016-10-10 14:20:00,2016-10-10 14:40:00)","115.54","10","10","14","20"
"A","3","[2016-10-10 14:40:00,2016-10-10 15:00:00)","169.75","10","10","14","40"
"A","3","[2016-10-10 15:00:00,2016-10-10 15:20:00)","105.32","10","10","15","0"
"A","3","[2016-10-10 15:20:00,2016-10-10 15:40:00)","108.86","10","10","15","20"
"A","3","[2016-10-10 15:40:00,2016-10-10 16:00:00)","106.36","10","10","15","40"
"A","3","[2016-10-10 16:00:00,2016-10-10 16:20:00)","91.55","10","10","16","0"
"A","3","[2016-10-10 16:20:00,2016-10-10 16:40:00)","102.54","10","10","16","20"
"A","3","[2016-10-10 16:40:00,2016-10-10 17:00:00)","103.27","10","10","16","40"
"A","3","[2016-10-10 17:00:00,2016-10-10 17:20:00)","119.23","10","10","17","0"
"A","3","[2016-10-10 17:20:00,2016-10-10 17:40:00)","123.44","10","10","17","20"
"A","3","[2016-10-10 17:40:00,2016-10-10 18:00:00)","118.2","10","10","17","40"
"A","3","[2016-10-10 18:00:00,2016-10-10 18:20:00)","129.3","10","10","18","0"
"A","3","[2016-10-10 18:20:00,2016-10-10 18:40:00)","138.81","10","10","18","20"
"A","3","[2016-10-10 18:40:00,2016-10-10 19:00:00)","100.94","10","10","18","40"
"A","3","[2016-10-10 19:00:00,2016-10-10 19:20:00)","98.6","10","10","19","0"
"A","3","[2016-10-10 19:20:00,2016-10-10 19:40:00)","115.92","10","10","19","20"
"A","3","[2016-10-10 19:40:00,2016-10-10 20:00:00)","137.3","10","10","19","40"
"A","3","[2016-10-10 20:00:00,2016-10-10 20:20:00)","110.76","10","10","20","0"
"A","3","[2016-10-10 20:20:00,2016-10-10 20:40:00)","109.13","10","10","20","20"
"A","3","[2016-10-10 20:40:00,2016-10-10 21:00:00)","119.41","10","10","20","40"
"A","3","[2016-10-10 21:40:00,2016-10-10 22:00:00)","112.66","10","10","21","40"
"A","3","[2016-10-10 22:00:00,2016-10-10 22:20:00)","181.59","10","10","22","0"
"A","3","[2016-10-10 22:20:00,2016-10-10 22:40:00)","122.36","10","10","22","20"
"A","3","[2016-10-10 22:40:00,2016-10-10 23:00:00)","125.88","10","10","22","40"
"A","3","[2016-10-10 23:00:00,2016-10-10 23:20:00)","131.09","10","10","23","0"
"A","3","[2016-10-10 23:20:00,2016-10-10 23:40:00)","79.6","10","10","23","20"
"A","3","[2016-10-11 00:20:00,2016-10-11 00:40:00)","107.8","10","11","0","20"
"A","3","[2016-10-11 00:40:00,2016-10-11 01:00:00)","86.17","10","11","0","40"
"A","3","[2016-10-11 02:40:00,2016-10-11 03:00:00)","70.4","10","11","2","40"
"A","3","[2016-10-11 03:00:00,2016-10-11 03:20:00)","117.3","10","11","3","0"
"A","3","[2016-10-11 04:40:00,2016-10-11 05:00:00)","144.36","10","11","4","40"
"A","3","[2016-10-11 05:00:00,2016-10-11 05:20:00)","117.14","10","11","5","0"
"A","3","[2016-10-11 05:20:00,2016-10-11 05:40:00)","96.02","10","11","5","20"
"A","3","[2016-10-11 05:40:00,2016-10-11 06:00:00)","77.45","10","11","5","40"
"A","3","[2016-10-11 06:00:00,2016-10-11 06:20:00)","97.47","10","11","6","0"
"A","3","[2016-10-11 06:20:00,2016-10-11 06:40:00)","127.9","10","11","6","20"
"A","3","[2016-10-11 06:40:00,2016-10-11 07:00:00)","93.58","10","11","6","40"
"A","3","[2016-10-11 07:00:00,2016-10-11 07:20:00)","136.09","10","11","7","0"
"A","3","[2016-10-11 07:20:00,2016-10-11 07:40:00)","122.1","10","11","7","20"
"A","3","[2016-10-11 07:40:00,2016-10-11 08:00:00)","137.73","10","11","7","40"
"A","3","[2016-10-11 08:00:00,2016-10-11 08:20:00)","146.16","10","11","8","0"
"A","3","[2016-10-11 08:20:00,2016-10-11 08:40:00)","168.43","10","11","8","20"
"A","3","[2016-10-11 08:40:00,2016-10-11 09:00:00)","180.4","10","11","8","40"
"A","3","[2016-10-11 09:00:00,2016-10-11 09:20:00)","142.72","10","11","9","0"
"A","3","[2016-10-11 09:20:00,2016-10-11 09:40:00)","121.82","10","11","9","20"
"A","3","[2016-10-11 09:40:00,2016-10-11 10:00:00)","121.44","10","11","9","40"
"A","3","[2016-10-11 10:00:00,2016-10-11 10:20:00)","134.14","10","11","10","0"
"A","3","[2016-10-11 10:20:00,2016-10-11 10:40:00)","122.61","10","11","10","20"
"A","3","[2016-10-11 10:40:00,2016-10-11 11:00:00)","85.78","10","11","10","40"
"A","3","[2016-10-11 11:00:00,2016-10-11 11:20:00)","117.58","10","11","11","0"
"A","3","[2016-10-11 11:20:00,2016-10-11 11:40:00)","114.77","10","11","11","20"
"A","3","[2016-10-11 11:40:00,2016-10-11 12:00:00)","96.14","10","11","11","40"
"A","3","[2016-10-11 12:00:00,2016-10-11 12:20:00)","168.92","10","11","12","0"
"A","3","[2016-10-11 12:20:00,2016-10-11 12:40:00)","105.85","10","11","12","20"
"A","3","[2016-10-11 12:40:00,2016-10-11 13:00:00)","166.31","10","11","12","40"
"A","3","[2016-10-11 13:00:00,2016-10-11 13:20:00)","119.45","10","11","13","0"
"A","3","[2016-10-11 13:20:00,2016-10-11 13:40:00)","117.84","10","11","13","20"
"A","3","[2016-10-11 13:40:00,2016-10-11 14:00:00)","122.76","10","11","13","40"
"A","3","[2016-10-11 14:00:00,2016-10-11 14:20:00)","84.14","10","11","14","0"
"A","3","[2016-10-11 14:20:00,2016-10-11 14:40:00)","104.73","10","11","14","20"
"A","3","[2016-10-11 14:40:00,2016-10-11 15:00:00)","95.86","10","11","14","40"
"A","3","[2016-10-11 15:00:00,2016-10-11 15:20:00)","110.68","10","11","15","0"
"A","3","[2016-10-11 15:20:00,2016-10-11 15:40:00)","110.43","10","11","15","20"
"A","3","[2016-10-11 15:40:00,2016-10-11 16:00:00)","112.35","10","11","15","40"
"A","3","[2016-10-11 16:00:00,2016-10-11 16:20:00)","102.97","10","11","16","0"
"A","3","[2016-10-11 16:20:00,2016-10-11 16:40:00)","100.22","10","11","16","20"
"A","3","[2016-10-11 16:40:00,2016-10-11 17:00:00)","97.48","10","11","16","40"
"A","3","[2016-10-11 17:00:00,2016-10-11 17:20:00)","102.2","10","11","17","0"
"A","3","[2016-10-11 17:20:00,2016-10-11 17:40:00)","149.22","10","11","17","20"
"A","3","[2016-10-11 17:40:00,2016-10-11 18:00:00)","146.57","10","11","17","40"
"A","3","[2016-10-11 18:00:00,2016-10-11 18:20:00)","112.86","10","11","18","0"
"A","3","[2016-10-11 18:20:00,2016-10-11 18:40:00)","280.83","10","11","18","20"
"A","3","[2016-10-11 18:40:00,2016-10-11 19:00:00)","127.44","10","11","18","40"
"A","3","[2016-10-11 19:00:00,2016-10-11 19:20:00)","104.26","10","11","19","0"
"A","3","[2016-10-11 19:20:00,2016-10-11 19:40:00)","98.88","10","11","19","20"
"A","3","[2016-10-11 19:40:00,2016-10-11 20:00:00)","115.81","10","11","19","40"
"A","3","[2016-10-11 20:00:00,2016-10-11 20:20:00)","98.23","10","11","20","0"
"A","3","[2016-10-11 20:20:00,2016-10-11 20:40:00)","104.47","10","11","20","20"
"A","3","[2016-10-11 20:40:00,2016-10-11 21:00:00)","132.75","10","11","20","40"
"A","3","[2016-10-11 21:20:00,2016-10-11 21:40:00)","110.05","10","11","21","20"
"A","3","[2016-10-11 21:40:00,2016-10-11 22:00:00)","91.72","10","11","21","40"
"A","3","[2016-10-11 22:00:00,2016-10-11 22:20:00)","95.4","10","11","22","0"
"A","3","[2016-10-11 22:20:00,2016-10-11 22:40:00)","97.33","10","11","22","20"
"A","3","[2016-10-11 22:40:00,2016-10-11 23:00:00)","84.92","10","11","22","40"
"A","3","[2016-10-11 23:20:00,2016-10-11 23:40:00)","73.12","10","11","23","20"
"A","3","[2016-10-12 00:00:00,2016-10-12 00:20:00)","55.96","10","12","0","0"
"A","3","[2016-10-12 00:40:00,2016-10-12 01:00:00)","70.64","10","12","0","40"
"A","3","[2016-10-12 01:00:00,2016-10-12 01:20:00)","23.23","10","12","1","0"
"A","3","[2016-10-12 01:20:00,2016-10-12 01:40:00)","108.85","10","12","1","20"
"A","3","[2016-10-12 01:40:00,2016-10-12 02:00:00)","67.3","10","12","1","40"
"A","3","[2016-10-12 02:20:00,2016-10-12 02:40:00)","89.27","10","12","2","20"
"A","3","[2016-10-12 04:00:00,2016-10-12 04:20:00)","82.2","10","12","4","0"
"A","3","[2016-10-12 04:40:00,2016-10-12 05:00:00)","135.59","10","12","4","40"
"A","3","[2016-10-12 05:00:00,2016-10-12 05:20:00)","104.53","10","12","5","0"
"A","3","[2016-10-12 05:40:00,2016-10-12 06:00:00)","99.03","10","12","5","40"
"A","3","[2016-10-12 06:00:00,2016-10-12 06:20:00)","93.64","10","12","6","0"
"A","3","[2016-10-12 06:20:00,2016-10-12 06:40:00)","135.08","10","12","6","20"
"A","3","[2016-10-12 06:40:00,2016-10-12 07:00:00)","98.11","10","12","6","40"
"A","3","[2016-10-12 07:00:00,2016-10-12 07:20:00)","153.15","10","12","7","0"
"A","3","[2016-10-12 07:20:00,2016-10-12 07:40:00)","138.74","10","12","7","20"
"A","3","[2016-10-12 07:40:00,2016-10-12 08:00:00)","138.92","10","12","7","40"
"A","3","[2016-10-12 08:00:00,2016-10-12 08:20:00)","171.63","10","12","8","0"
"A","3","[2016-10-12 08:20:00,2016-10-12 08:40:00)","189.11","10","12","8","20"
"A","3","[2016-10-12 08:40:00,2016-10-12 09:00:00)","207.5","10","12","8","40"
"A","3","[2016-10-12 09:00:00,2016-10-12 09:20:00)","172.93","10","12","9","0"
"A","3","[2016-10-12 09:20:00,2016-10-12 09:40:00)","138.97","10","12","9","20"
"A","3","[2016-10-12 09:40:00,2016-10-12 10:00:00)","143.11","10","12","9","40"
"A","3","[2016-10-12 10:00:00,2016-10-12 10:20:00)","131.99","10","12","10","0"
"A","3","[2016-10-12 10:20:00,2016-10-12 10:40:00)","99.85","10","12","10","20"
"A","3","[2016-10-12 10:40:00,2016-10-12 11:00:00)","120.28","10","12","10","40"
"A","3","[2016-10-12 11:00:00,2016-10-12 11:20:00)","124.16","10","12","11","0"
"A","3","[2016-10-12 11:20:00,2016-10-12 11:40:00)","86.18","10","12","11","20"
"A","3","[2016-10-12 11:40:00,2016-10-12 12:00:00)","111.28","10","12","11","40"
"A","3","[2016-10-12 12:00:00,2016-10-12 12:20:00)","81.89","10","12","12","0"
"A","3","[2016-10-12 12:20:00,2016-10-12 12:40:00)","100.87","10","12","12","20"
"A","3","[2016-10-12 12:40:00,2016-10-12 13:00:00)","95.0","10","12","12","40"
"A","3","[2016-10-12 13:00:00,2016-10-12 13:20:00)","119.6","10","12","13","0"
"A","3","[2016-10-12 13:20:00,2016-10-12 13:40:00)","92.87","10","12","13","20"
"A","3","[2016-10-12 13:40:00,2016-10-12 14:00:00)","112.77","10","12","13","40"
"A","3","[2016-10-12 14:00:00,2016-10-12 14:20:00)","105.32","10","12","14","0"
"A","3","[2016-10-12 14:20:00,2016-10-12 14:40:00)","109.13","10","12","14","20"
"A","3","[2016-10-12 14:40:00,2016-10-12 15:00:00)","91.23","10","12","14","40"
"A","3","[2016-10-12 15:00:00,2016-10-12 15:20:00)","119.07","10","12","15","0"
"A","3","[2016-10-12 15:20:00,2016-10-12 15:40:00)","110.64","10","12","15","20"
"A","3","[2016-10-12 15:40:00,2016-10-12 16:00:00)","99.73","10","12","15","40"
"A","3","[2016-10-12 16:00:00,2016-10-12 16:20:00)","97.4","10","12","16","0"
"A","3","[2016-10-12 16:20:00,2016-10-12 16:40:00)","83.99","10","12","16","20"
"A","3","[2016-10-12 16:40:00,2016-10-12 17:00:00)","112.34","10","12","16","40"
"A","3","[2016-10-12 17:00:00,2016-10-12 17:20:00)","104.26","10","12","17","0"
"A","3","[2016-10-12 17:20:00,2016-10-12 17:40:00)","118.68","10","12","17","20"
"A","3","[2016-10-12 17:40:00,2016-10-12 18:00:00)","114.99","10","12","17","40"
"A","3","[2016-10-12 18:00:00,2016-10-12 18:20:00)","113.32","10","12","18","0"
"A","3","[2016-10-12 18:20:00,2016-10-12 18:40:00)","112.96","10","12","18","20"
"A","3","[2016-10-12 18:40:00,2016-10-12 19:00:00)","119.21","10","12","18","40"
"A","3","[2016-10-12 19:00:00,2016-10-12 19:20:00)","115.29","10","12","19","0"
"A","3","[2016-10-12 19:20:00,2016-10-12 19:40:00)","92.22","10","12","19","20"
"A","3","[2016-10-12 19:40:00,2016-10-12 20:00:00)","101.71","10","12","19","40"
"A","3","[2016-10-12 20:00:00,2016-10-12 20:20:00)","100.0","10","12","20","0"
"A","3","[2016-10-12 20:20:00,2016-10-12 20:40:00)","110.36","10","12","20","20"
"A","3","[2016-10-12 20:40:00,2016-10-12 21:00:00)","129.62","10","12","20","40"
"A","3","[2016-10-12 21:00:00,2016-10-12 21:20:00)","108.11","10","12","21","0"
"A","3","[2016-10-12 21:20:00,2016-10-12 21:40:00)","79.94","10","12","21","20"
"A","3","[2016-10-12 21:40:00,2016-10-12 22:00:00)","89.55","10","12","21","40"
"A","3","[2016-10-12 22:00:00,2016-10-12 22:20:00)","112.08","10","12","22","0"
"A","3","[2016-10-12 22:20:00,2016-10-12 22:40:00)","46.24","10","12","22","20"
"A","3","[2016-10-12 22:40:00,2016-10-12 23:00:00)","85.95","10","12","22","40"
"A","3","[2016-10-12 23:20:00,2016-10-12 23:40:00)","114.68","10","12","23","20"
"A","3","[2016-10-12 23:40:00,2016-10-13 00:00:00)","56.12","10","12","23","40"
"A","3","[2016-10-13 00:20:00,2016-10-13 00:40:00)","91.02","10","13","0","20"
"A","3","[2016-10-13 00:40:00,2016-10-13 01:00:00)","60.71","10","13","0","40"
"A","3","[2016-10-13 01:00:00,2016-10-13 01:20:00)","58.55","10","13","1","0"
"A","3","[2016-10-13 02:00:00,2016-10-13 02:20:00)","93.48","10","13","2","0"
"A","3","[2016-10-13 02:20:00,2016-10-13 02:40:00)","95.52","10","13","2","20"
"A","3","[2016-10-13 02:40:00,2016-10-13 03:00:00)","103.75","10","13","2","40"
"A","3","[2016-10-13 03:00:00,2016-10-13 03:20:00)","83.54","10","13","3","0"
"A","3","[2016-10-13 04:00:00,2016-10-13 04:20:00)","73.95","10","13","4","0"
"A","3","[2016-10-13 04:20:00,2016-10-13 04:40:00)","106.28","10","13","4","20"
"A","3","[2016-10-13 05:20:00,2016-10-13 05:40:00)","92.81","10","13","5","20"
"A","3","[2016-10-13 05:40:00,2016-10-13 06:00:00)","87.0","10","13","5","40"
"A","3","[2016-10-13 06:00:00,2016-10-13 06:20:00)","121.44","10","13","6","0"
"A","3","[2016-10-13 06:20:00,2016-10-13 06:40:00)","92.64","10","13","6","20"
"A","3","[2016-10-13 06:40:00,2016-10-13 07:00:00)","126.67","10","13","6","40"
"A","3","[2016-10-13 07:00:00,2016-10-13 07:20:00)","156.66","10","13","7","0"
"A","3","[2016-10-13 07:20:00,2016-10-13 07:40:00)","106.68","10","13","7","20"
"A","3","[2016-10-13 07:40:00,2016-10-13 08:00:00)","114.64","10","13","7","40"
"A","3","[2016-10-13 08:00:00,2016-10-13 08:20:00)","176.52","10","13","8","0"
"A","3","[2016-10-13 08:20:00,2016-10-13 08:40:00)","105.61","10","13","8","20"
"A","3","[2016-10-13 08:40:00,2016-10-13 09:00:00)","159.42","10","13","8","40"
"A","3","[2016-10-13 09:00:00,2016-10-13 09:20:00)","156.36","10","13","9","0"
"A","3","[2016-10-13 09:20:00,2016-10-13 09:40:00)","230.05","10","13","9","20"
"A","3","[2016-10-13 09:40:00,2016-10-13 10:00:00)","96.76","10","13","9","40"
"A","3","[2016-10-13 10:00:00,2016-10-13 10:20:00)","105.11","10","13","10","0"
"A","3","[2016-10-13 10:20:00,2016-10-13 10:40:00)","119.3","10","13","10","20"
"A","3","[2016-10-13 10:40:00,2016-10-13 11:00:00)","96.98","10","13","10","40"
"A","3","[2016-10-13 11:00:00,2016-10-13 11:20:00)","105.31","10","13","11","0"
"A","3","[2016-10-13 11:20:00,2016-10-13 11:40:00)","90.53","10","13","11","20"
"A","3","[2016-10-13 11:40:00,2016-10-13 12:00:00)","144.99","10","13","11","40"
"A","3","[2016-10-13 12:00:00,2016-10-13 12:20:00)","102.66","10","13","12","0"
"A","3","[2016-10-13 12:20:00,2016-10-13 12:40:00)","111.18","10","13","12","20"
"A","3","[2016-10-13 12:40:00,2016-10-13 13:00:00)","117.12","10","13","12","40"
"A","3","[2016-10-13 13:00:00,2016-10-13 13:20:00)","106.7","10","13","13","0"
"A","3","[2016-10-13 13:20:00,2016-10-13 13:40:00)","118.16","10","13","13","20"
"A","3","[2016-10-13 13:40:00,2016-10-13 14:00:00)","104.11","10","13","13","40"
"A","3","[2016-10-13 14:00:00,2016-10-13 14:20:00)","97.62","10","13","14","0"
"A","3","[2016-10-13 14:20:00,2016-10-13 14:40:00)","102.5","10","13","14","20"
"A","3","[2016-10-13 14:40:00,2016-10-13 15:00:00)","96.49","10","13","14","40"
"A","3","[2016-10-13 15:00:00,2016-10-13 15:20:00)","132.08","10","13","15","0"
"A","3","[2016-10-13 15:20:00,2016-10-13 15:40:00)","117.47","10","13","15","20"
"A","3","[2016-10-13 15:40:00,2016-10-13 16:00:00)","105.43","10","13","15","40"
"A","3","[2016-10-13 16:00:00,2016-10-13 16:20:00)","97.46","10","13","16","0"
"A","3","[2016-10-13 16:20:00,2016-10-13 16:40:00)","113.09","10","13","16","20"
"A","3","[2016-10-13 16:40:00,2016-10-13 17:00:00)","119.27","10","13","16","40"
"A","3","[2016-10-13 17:00:00,2016-10-13 17:20:00)","106.23","10","13","17","0"
"A","3","[2016-10-13 17:20:00,2016-10-13 17:40:00)","108.75","10","13","17","20"
"A","3","[2016-10-13 17:40:00,2016-10-13 18:00:00)","120.05","10","13","17","40"
"A","3","[2016-10-13 18:00:00,2016-10-13 18:20:00)","113.05","10","13","18","0"
"A","3","[2016-10-13 18:20:00,2016-10-13 18:40:00)","116.78","10","13","18","20"
"A","3","[2016-10-13 18:40:00,2016-10-13 19:00:00)","102.01","10","13","18","40"
"A","3","[2016-10-13 19:00:00,2016-10-13 19:20:00)","95.36","10","13","19","0"
"A","3","[2016-10-13 19:20:00,2016-10-13 19:40:00)","122.31","10","13","19","20"
"A","3","[2016-10-13 19:40:00,2016-10-13 20:00:00)","116.88","10","13","19","40"
"A","3","[2016-10-13 20:00:00,2016-10-13 20:20:00)","99.64","10","13","20","0"
"A","3","[2016-10-13 20:20:00,2016-10-13 20:40:00)","86.57","10","13","20","20"
"A","3","[2016-10-13 20:40:00,2016-10-13 21:00:00)","103.56","10","13","20","40"
"A","3","[2016-10-13 21:00:00,2016-10-13 21:20:00)","78.62","10","13","21","0"
"A","3","[2016-10-13 21:20:00,2016-10-13 21:40:00)","75.0","10","13","21","20"
"A","3","[2016-10-13 21:40:00,2016-10-13 22:00:00)","67.0","10","13","21","40"
"A","3","[2016-10-13 22:00:00,2016-10-13 22:20:00)","74.56","10","13","22","0"
"A","3","[2016-10-13 22:20:00,2016-10-13 22:40:00)","133.8","10","13","22","20"
"A","3","[2016-10-13 22:40:00,2016-10-13 23:00:00)","278.2","10","13","22","40"
"A","3","[2016-10-13 23:20:00,2016-10-13 23:40:00)","148.21","10","13","23","20"
"A","3","[2016-10-14 01:00:00,2016-10-14 01:20:00)","60.29","10","14","1","0"
"A","3","[2016-10-14 01:20:00,2016-10-14 01:40:00)","90.57","10","14","1","20"
"A","3","[2016-10-14 02:40:00,2016-10-14 03:00:00)","86.82","10","14","2","40"
"A","3","[2016-10-14 03:20:00,2016-10-14 03:40:00)","63.68","10","14","3","20"
"A","3","[2016-10-14 04:20:00,2016-10-14 04:40:00)","67.72","10","14","4","20"
"A","3","[2016-10-14 04:40:00,2016-10-14 05:00:00)","128.25","10","14","4","40"
"A","3","[2016-10-14 05:00:00,2016-10-14 05:20:00)","89.97","10","14","5","0"
"A","3","[2016-10-14 05:20:00,2016-10-14 05:40:00)","106.96","10","14","5","20"
"A","3","[2016-10-14 06:00:00,2016-10-14 06:20:00)","114.99","10","14","6","0"
"A","3","[2016-10-14 06:20:00,2016-10-14 06:40:00)","259.44","10","14","6","20"
"A","3","[2016-10-14 06:40:00,2016-10-14 07:00:00)","132.44","10","14","6","40"
"A","3","[2016-10-14 07:00:00,2016-10-14 07:20:00)","128.97","10","14","7","0"
"A","3","[2016-10-14 07:20:00,2016-10-14 07:40:00)","157.59","10","14","7","20"
"A","3","[2016-10-14 07:40:00,2016-10-14 08:00:00)","135.35","10","14","7","40"
"A","3","[2016-10-14 08:00:00,2016-10-14 08:20:00)","134.78","10","14","8","0"
"A","3","[2016-10-14 08:20:00,2016-10-14 08:40:00)","124.29","10","14","8","20"
"A","3","[2016-10-14 08:40:00,2016-10-14 09:00:00)","131.71","10","14","8","40"
"A","3","[2016-10-14 09:00:00,2016-10-14 09:20:00)","139.54","10","14","9","0"
"A","3","[2016-10-14 09:20:00,2016-10-14 09:40:00)","120.72","10","14","9","20"
"A","3","[2016-10-14 09:40:00,2016-10-14 10:00:00)","118.93","10","14","9","40"
"A","3","[2016-10-14 10:00:00,2016-10-14 10:20:00)","112.94","10","14","10","0"
"A","3","[2016-10-14 10:20:00,2016-10-14 10:40:00)","101.13","10","14","10","20"
"A","3","[2016-10-14 10:40:00,2016-10-14 11:00:00)","115.66","10","14","10","40"
"A","3","[2016-10-14 11:00:00,2016-10-14 11:20:00)","196.27","10","14","11","0"
"A","3","[2016-10-14 11:20:00,2016-10-14 11:40:00)","110.82","10","14","11","20"
"A","3","[2016-10-14 11:40:00,2016-10-14 12:00:00)","174.6","10","14","11","40"
"A","3","[2016-10-14 12:00:00,2016-10-14 12:20:00)","90.44","10","14","12","0"
"A","3","[2016-10-14 12:20:00,2016-10-14 12:40:00)","104.38","10","14","12","20"
"A","3","[2016-10-14 12:40:00,2016-10-14 13:00:00)","96.27","10","14","12","40"
"A","3","[2016-10-14 13:00:00,2016-10-14 13:20:00)","106.07","10","14","13","0"
"A","3","[2016-10-14 13:20:00,2016-10-14 13:40:00)","95.45","10","14","13","20"
"A","3","[2016-10-14 13:40:00,2016-10-14 14:00:00)","92.3","10","14","13","40"
"A","3","[2016-10-14 14:00:00,2016-10-14 14:20:00)","72.31","10","14","14","0"
"A","3","[2016-10-14 15:40:00,2016-10-14 16:00:00)","90.91","10","14","15","40"
"A","3","[2016-10-14 16:00:00,2016-10-14 16:20:00)","108.57","10","14","16","0"
"A","3","[2016-10-14 16:20:00,2016-10-14 16:40:00)","156.9","10","14","16","20"
"A","3","[2016-10-14 16:40:00,2016-10-14 17:00:00)","113.45","10","14","16","40"
"A","3","[2016-10-14 17:00:00,2016-10-14 17:20:00)","107.08","10","14","17","0"
"A","3","[2016-10-14 17:20:00,2016-10-14 17:40:00)","107.79","10","14","17","20"
"A","3","[2016-10-14 17:40:00,2016-10-14 18:00:00)","113.54","10","14","17","40"
"A","3","[2016-10-14 18:00:00,2016-10-14 18:20:00)","120.43","10","14","18","0"
"A","3","[2016-10-14 18:20:00,2016-10-14 18:40:00)","98.43","10","14","18","20"
"A","3","[2016-10-14 18:40:00,2016-10-14 19:00:00)","203.15","10","14","18","40"
"A","3","[2016-10-14 19:00:00,2016-10-14 19:20:00)","231.12","10","14","19","0"
"A","3","[2016-10-14 19:20:00,2016-10-14 19:40:00)","135.94","10","14","19","20"
"A","3","[2016-10-14 19:40:00,2016-10-14 20:00:00)","119.48","10","14","19","40"
"A","3","[2016-10-14 20:00:00,2016-10-14 20:20:00)","95.09","10","14","20","0"
"A","3","[2016-10-14 20:20:00,2016-10-14 20:40:00)","89.66","10","14","20","20"
"A","3","[2016-10-14 20:40:00,2016-10-14 21:00:00)","127.13","10","14","20","40"
"A","3","[2016-10-14 21:00:00,2016-10-14 21:20:00)","162.27","10","14","21","0"
"A","3","[2016-10-14 21:20:00,2016-10-14 21:40:00)","140.65","10","14","21","20"
"A","3","[2016-10-14 21:40:00,2016-10-14 22:00:00)","107.42","10","14","21","40"
"A","3","[2016-10-14 22:00:00,2016-10-14 22:20:00)","107.45","10","14","22","0"
"A","3","[2016-10-14 22:20:00,2016-10-14 22:40:00)","81.63","10","14","22","20"
"A","3","[2016-10-14 22:40:00,2016-10-14 23:00:00)","99.01","10","14","22","40"
"A","3","[2016-10-14 23:00:00,2016-10-14 23:20:00)","173.95","10","14","23","0"
